benchmark,solver,configuration,solver time,status,result,verifier time,verifier result
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel01,default,1278.81,complete,UNSAT,539.982,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel02,default,1277.54,complete,UNSAT,535.477,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,MapleLCMDistChronoBT-DL-f2trc,default,803.392,complete,UNSAT,257.144,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,MapleLCMDistChronoBT-DL-v3,default,803.299,complete,UNSAT,192.817,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,MapleLCMDistChronoBT-f2trc,default,805.579,complete,UNSAT,256.674,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,MapleLCMDistChronoBT-f2trc-s,default,1123.97,complete,UNSAT,547.031,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,Maple_CM+dist,default,1199.28,complete,UNSAT,137.529,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,Maple_CM+dist+sattime2s+-,default,532.943,complete,UNSAT,160.59,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,Maple_CM+dist+simp2--,default,1912.02,complete,UNSAT,178.226,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,Maple_CMused+dist,default,1941.36,complete,UNSAT,145.277,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,Maple_mix,default,44.7601,complete,UNSAT,143.258,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,Maple_simp,default,48.3933,complete,UNSAT,127.809,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,ParaFROST,default,683.418,complete,UNSAT,267.908,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,ParaFROST_CBT,default,35.1594,complete,UNSAT,171.482,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,PauSat,default,3128.77,complete,UNSAT,503.091,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,PauSat_noproof,default,3130.02,complete,UNSAT,503.158,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,Relaxed_LCMDCBDL,default,1291.76,complete,UNSAT,529.772,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,Relaxed_LCMDCBDL_newTech,default,1296.08,complete,UNSAT,530.65,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,SLIME,default,402.347,complete,UNSAT,289.485,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,Top16-Undominated-LC-MapleLCMDiscChronoBT-DL,default,966.781,complete,UNSAT,185.08,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,Top24-Undominated-LC-MapleLCMDiscChronoBT-DL,default,966.144,complete,UNSAT,174.682,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,Top36-Undominated-LC-MapleLCMDiscChronoBT-DL,default,966.816,complete,UNSAT,181.854,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,Undominated-LC-MapleLCMDiscChronoBT-DL,default,604.513,complete,UNSAT,182.486,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,cadical-alluip,default,117.48,complete,UNSAT,159.381,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,cadical-alluip-trail,default,118.857,complete,UNSAT,153.258,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,cadical-trail,default,384.66,complete,UNSAT,107.323,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,cryptominisat-ccnr,default,16.5781,complete,UNSAT,104.082,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,cryptominisat-ccnr-lsids,default,16.4194,complete,UNSAT,104.408,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,cryptominisat-walksat,default,16.4032,complete,UNSAT,107.265,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,exp_L_MLD_CBT_DL,default,1343.88,complete,UNSAT,528.734,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,exp_V_LGB_MLD_CBT_DL,default,1209.92,complete,UNSAT,527.055,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,exp_V_L_MLD_CBT_DL,default,1365.81,complete,UNSAT,527.899,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,exp_V_MLD_CBT_DL,default,1320.93,complete,UNSAT,537.214,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,glucose3.0,proofs,634.211,complete,UNSAT,234.292,--
sat/fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf.bz2,upGlucose-3.0_PADC,default,558.883,complete,UNSAT,251.46,--
sat/fermat-33106286870663.cnf.bz2,CaDiCaL-sc2020,default,169.2,complete,SAT-VERIFIED,0.0172671,--
sat/fermat-33106286870663.cnf.bz2,DurianSat,default,144.655,complete,SAT-VERIFIED,0.019189,--
sat/fermat-33106286870663.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL,109.293,complete,SAT-VERIFIED,0.0240431,--
sat/fermat-33106286870663.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Exp,323.906,complete,SAT-VERIFIED,0.019122,--
sat/fermat-33106286870663.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Lin,167.01,complete,SAT-VERIFIED,0.0148259,--
sat/fermat-33106286870663.cnf.bz2,ExMapleLCMDistChronoBT,PSIDS_DL,245.075,complete,SAT-VERIFIED,0.021872,--
sat/fermat-33106286870663.cnf.bz2,Kissat-sc2020-default,default,187.573,complete,SAT-VERIFIED,0.0219911,--
sat/fermat-33106286870663.cnf.bz2,Kissat-sc2020-sat,default,128.564,complete,SAT-VERIFIED,0.0202369,--
sat/fermat-33106286870663.cnf.bz2,Kissat-sc2020-unsat,default,359.092,complete,SAT-VERIFIED,0.021199,--
sat/fermat-33106286870663.cnf.bz2,MLCMDChronoBT-DL-Scavel,default,41.2194,complete,SAT-VERIFIED,0.0227799,--
sat/fermat-33106286870663.cnf.bz2,Maple-LCM-Dist-alluip-trail,default,95.1508,complete,SAT-VERIFIED,0.0186111,--
sat/fermat-33106286870663.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,LRB_VSIDS_2_init,141.051,complete,SAT-VERIFIED,0.0173011,--
sat/fermat-33106286870663.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,default_drup,323.856,complete,SAT-VERIFIED,0.0194889,--
sat/fermat-33106286870663.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel01,default,247.413,complete,SAT-VERIFIED,0.0173919,--
sat/fermat-33106286870663.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel02,default,248.044,complete,SAT-VERIFIED,0.0232139,--
sat/fermat-33106286870663.cnf.bz2,MapleLCMDistChronoBT-DL-f2trc,default,208.979,complete,SAT-VERIFIED,0.014566,--
sat/fermat-33106286870663.cnf.bz2,MapleLCMDistChronoBT-DL-v3,default,227.763,complete,SAT-VERIFIED,0.022475,--
sat/fermat-33106286870663.cnf.bz2,MapleLCMDistChronoBT-f2trc,default,241.377,complete,SAT-VERIFIED,0.0222919,--
sat/fermat-33106286870663.cnf.bz2,MapleLCMDistChronoBT-f2trc-s,default,97.7992,complete,SAT-VERIFIED,0.018997,--
sat/fermat-33106286870663.cnf.bz2,Maple_CM+dist,default,155.965,complete,SAT-VERIFIED,0.0160049,--
sat/fermat-33106286870663.cnf.bz2,Maple_CM+dist+sattime2s+-,default,280.877,complete,SAT-VERIFIED,0.0239461,--
sat/fermat-33106286870663.cnf.bz2,Maple_CM+dist+simp2--,default,137.278,complete,SAT-VERIFIED,0.0171459,--
sat/fermat-33106286870663.cnf.bz2,Maple_CMused+dist,default,124.234,complete,SAT-VERIFIED,0.0143069,--
sat/fermat-33106286870663.cnf.bz2,Maple_mix,default,228.891,complete,SAT-VERIFIED,0.0298431,--
sat/fermat-33106286870663.cnf.bz2,Maple_simp,default,156.282,complete,SAT-VERIFIED,0.0154711,--
sat/fermat-33106286870663.cnf.bz2,ParaFROST,default,1407.52,complete,SAT-VERIFIED,0.0224491,--
sat/fermat-33106286870663.cnf.bz2,ParaFROST_CBT,default,1409.57,complete,SAT-VERIFIED,0.022786,--
sat/fermat-33106286870663.cnf.bz2,PauSat,default,932.064,complete,SAT-VERIFIED,0.0276029,--
sat/fermat-33106286870663.cnf.bz2,PauSat_noproof,default,912.428,complete,SAT-VERIFIED,0.019336,--
sat/fermat-33106286870663.cnf.bz2,Relaxed_LCMDCBDL,default,140.733,complete,SAT-VERIFIED,0.0233731,--
sat/fermat-33106286870663.cnf.bz2,Relaxed_LCMDCBDL_newTech,default,336.676,complete,SAT-VERIFIED,0.0197161,--
sat/fermat-33106286870663.cnf.bz2,SLIME,default,174.702,complete,SAT-VERIFIED,0.018775,--
sat/fermat-33106286870663.cnf.bz2,Top16-Undominated-LC-MapleLCMDiscChronoBT-DL,default,780.254,complete,SAT-VERIFIED,0.021934,--
sat/fermat-33106286870663.cnf.bz2,Top24-Undominated-LC-MapleLCMDiscChronoBT-DL,default,797.521,complete,SAT-VERIFIED,0.0228449,--
sat/fermat-33106286870663.cnf.bz2,Top36-Undominated-LC-MapleLCMDiscChronoBT-DL,default,779.385,complete,SAT-VERIFIED,0.0178589,--
sat/fermat-33106286870663.cnf.bz2,Undominated-LC-MapleLCMDiscChronoBT-DL,default,259.896,complete,SAT-VERIFIED,0.0139609,--
sat/fermat-33106286870663.cnf.bz2,cadical-alluip,default,185.24,complete,SAT-VERIFIED,0.017061,--
sat/fermat-33106286870663.cnf.bz2,cadical-alluip-trail,default,186.568,complete,SAT-VERIFIED,0.0164371,--
sat/fermat-33106286870663.cnf.bz2,cadical-trail,default,145.268,complete,SAT-VERIFIED,0.031769,--
sat/fermat-33106286870663.cnf.bz2,cryptominisat-ccnr,default,154.648,complete,SAT-VERIFIED,0.0424841,--
sat/fermat-33106286870663.cnf.bz2,cryptominisat-ccnr-lsids,default,147.554,complete,SAT-VERIFIED,0.018695,--
sat/fermat-33106286870663.cnf.bz2,cryptominisat-walksat,default,61.6866,complete,SAT-VERIFIED,0.016996,--
sat/fermat-33106286870663.cnf.bz2,exp_L_MLD_CBT_DL,default,218.361,complete,SAT-VERIFIED,0.018383,--
sat/fermat-33106286870663.cnf.bz2,exp_V_LGB_MLD_CBT_DL,default,85.2566,complete,SAT-VERIFIED,0.019841,--
sat/fermat-33106286870663.cnf.bz2,exp_V_L_MLD_CBT_DL,default,210.847,complete,SAT-VERIFIED,0.023703,--
sat/fermat-33106286870663.cnf.bz2,exp_V_MLD_CBT_DL,default,40.9509,complete,SAT-VERIFIED,0.0176331,--
sat/fermat-33106286870663.cnf.bz2,glucose3.0,proofs,370.201,complete,SAT-VERIFIED,0.0247901,--
sat/fermat-33106286870663.cnf.bz2,upGlucose-3.0_PADC,default,321.343,complete,SAT-VERIFIED,0.020995,--
sat/fermat-770131695059117.cnf.bz2,CaDiCaL-sc2020,default,3219.84,complete,SAT-VERIFIED,0.0183,--
sat/fermat-770131695059117.cnf.bz2,DurianSat,default,2956.96,complete,SAT-VERIFIED,0.024156,--
sat/fermat-770131695059117.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL,5000.02,timeout (wallclock),UNKNOWN,0.0175889,TIMEOUT
sat/fermat-770131695059117.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Exp,5000.03,timeout (wallclock),UNKNOWN,0.0206129,TIMEOUT
sat/fermat-770131695059117.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Lin,5000.01,timeout (wallclock),UNKNOWN,0.018032,TIMEOUT
sat/fermat-770131695059117.cnf.bz2,ExMapleLCMDistChronoBT,PSIDS_DL,4999.94,timeout (cpu),UNKNOWN,0.019858,TIMEOUT
sat/fermat-770131695059117.cnf.bz2,Kissat-sc2020-default,default,2359.86,complete,SAT-VERIFIED,0.0221801,--
sat/fermat-770131695059117.cnf.bz2,Kissat-sc2020-sat,default,479.48,complete,SAT-VERIFIED,0.0181101,--
sat/fermat-770131695059117.cnf.bz2,Kissat-sc2020-unsat,default,5000.02,timeout (wallclock),UNKNOWN,0.025673,TIMEOUT
sat/fermat-770131695059117.cnf.bz2,MLCMDChronoBT-DL-Scavel,default,4074.09,complete,SAT-VERIFIED,0.0221921,--
sat/fermat-770131695059117.cnf.bz2,Maple-LCM-Dist-alluip-trail,default,5000.03,timeout (wallclock),UNKNOWN,0.026959,TIMEOUT
sat/fermat-770131695059117.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,LRB_VSIDS_2_init,1101.14,complete,SAT-VERIFIED,0.020958,--
sat/fermat-770131695059117.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,default_drup,5000.06,timeout (wallclock),UNKNOWN,0.0232791,TIMEOUT
sat/fermat-770131695059117.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel01,default,4861.11,complete,SAT-VERIFIED,0.0153049,--
sat/fermat-770131695059117.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel02,default,4641.79,complete,SAT-VERIFIED,0.0223749,--
sat/fermat-770131695059117.cnf.bz2,MapleLCMDistChronoBT-DL-f2trc,default,4048.13,complete,SAT-VERIFIED,0.0177439,--
sat/fermat-770131695059117.cnf.bz2,MapleLCMDistChronoBT-DL-v3,default,5000.03,timeout (wallclock),UNKNOWN,0.020086,TIMEOUT
sat/fermat-770131695059117.cnf.bz2,MapleLCMDistChronoBT-f2trc,default,5000.01,timeout (wallclock),UNKNOWN,0.020284,TIMEOUT
sat/fermat-770131695059117.cnf.bz2,MapleLCMDistChronoBT-f2trc-s,default,3868.07,complete,SAT-VERIFIED,0.0171899,--
sat/fermat-770131695059117.cnf.bz2,Maple_CM+dist,default,695.113,complete,SAT-VERIFIED,0.0235701,--
sat/fermat-770131695059117.cnf.bz2,Maple_CM+dist+sattime2s+-,default,5000.02,timeout (wallclock),UNKNOWN,0.027464,TIMEOUT
sat/fermat-770131695059117.cnf.bz2,Maple_CM+dist+simp2--,default,439.027,complete,SAT-VERIFIED,0.015671,--
sat/fermat-770131695059117.cnf.bz2,Maple_CMused+dist,default,429.888,complete,SAT-VERIFIED,0.015701,--
sat/fermat-770131695059117.cnf.bz2,Maple_mix,default,5000.06,timeout (wallclock),UNKNOWN,0.021312,TIMEOUT
sat/fermat-770131695059117.cnf.bz2,Maple_simp,default,5000.02,timeout (wallclock),UNKNOWN,0.016399,TIMEOUT
sat/fermat-770131695059117.cnf.bz2,ParaFROST,default,5000.06,timeout (wallclock),UNKNOWN,0.0201921,TIMEOUT
sat/fermat-770131695059117.cnf.bz2,ParaFROST_CBT,default,5000.07,timeout (wallclock),UNKNOWN,0.019078,TIMEOUT
sat/fermat-770131695059117.cnf.bz2,PauSat,default,5000.12,timeout (wallclock),UNKNOWN,0.0193559,TIMEOUT
sat/fermat-770131695059117.cnf.bz2,PauSat_noproof,default,5000.08,timeout (wallclock),UNKNOWN,0.02124,TIMEOUT
sat/fermat-770131695059117.cnf.bz2,Relaxed_LCMDCBDL,default,5000.03,timeout (wallclock),UNKNOWN,0.028733,TIMEOUT
sat/fermat-770131695059117.cnf.bz2,Relaxed_LCMDCBDL_newTech,default,5000.07,timeout (cpu),UNKNOWN,0.023774,TIMEOUT
sat/fermat-770131695059117.cnf.bz2,SLIME,default,5000.06,timeout (wallclock),UNKNOWN,0.0247001,TIMEOUT
sat/fermat-770131695059117.cnf.bz2,Top16-Undominated-LC-MapleLCMDiscChronoBT-DL,default,4999.97,timeout (cpu),UNKNOWN,0.021045,TIMEOUT
sat/fermat-770131695059117.cnf.bz2,Top24-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.06,timeout (wallclock),UNKNOWN,0.025871,TIMEOUT
sat/fermat-770131695059117.cnf.bz2,Top36-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.03,timeout (wallclock),UNKNOWN,0.0228071,TIMEOUT
sat/fermat-770131695059117.cnf.bz2,Undominated-LC-MapleLCMDiscChronoBT-DL,default,1976.17,complete,SAT-VERIFIED,0.0248559,--
sat/fermat-770131695059117.cnf.bz2,cadical-alluip,default,3547.37,complete,SAT-VERIFIED,0.0239431,--
sat/fermat-770131695059117.cnf.bz2,cadical-alluip-trail,default,3526.5,complete,SAT-VERIFIED,0.017982,--
sat/fermat-770131695059117.cnf.bz2,cadical-trail,default,777.546,complete,SAT-VERIFIED,0.017784,--
sat/fermat-770131695059117.cnf.bz2,cryptominisat-ccnr,default,3170.89,complete,SAT-VERIFIED,0.0226379,--
sat/fermat-770131695059117.cnf.bz2,cryptominisat-ccnr-lsids,default,3337.11,complete,SAT-VERIFIED,0.0228549,--
sat/fermat-770131695059117.cnf.bz2,cryptominisat-walksat,default,950.82,complete,SAT-VERIFIED,0.0299519,--
sat/fermat-770131695059117.cnf.bz2,exp_L_MLD_CBT_DL,default,5000.02,timeout (wallclock),UNKNOWN,0.016951,TIMEOUT
sat/fermat-770131695059117.cnf.bz2,exp_V_LGB_MLD_CBT_DL,default,5000.02,timeout (wallclock),UNKNOWN,0.0218569,TIMEOUT
sat/fermat-770131695059117.cnf.bz2,exp_V_L_MLD_CBT_DL,default,5000.02,timeout (wallclock),UNKNOWN,0.021282,TIMEOUT
sat/fermat-770131695059117.cnf.bz2,exp_V_MLD_CBT_DL,default,4118.09,complete,SAT-VERIFIED,0.0266301,--
sat/fermat-770131695059117.cnf.bz2,glucose3.0,proofs,5000.03,timeout (wallclock),UNKNOWN,0.0236119,TIMEOUT
sat/fermat-770131695059117.cnf.bz2,upGlucose-3.0_PADC,default,5000.02,timeout (wallclock),UNKNOWN,0.0185,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,CaDiCaL-sc2020,default,5000.01,timeout (wallclock),UNKNOWN,0.0207431,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,DurianSat,default,5000.07,timeout (wallclock),UNKNOWN,0.018106,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL,5000.08,timeout (wallclock),UNKNOWN,0.0143591,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Exp,5000.02,timeout (wallclock),UNKNOWN,0.0189131,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Lin,5000.11,timeout (wallclock),UNKNOWN,0.028128,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,ExMapleLCMDistChronoBT,PSIDS_DL,5000.05,timeout (wallclock),UNKNOWN,0.020055,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,Kissat-sc2020-default,default,5000.05,timeout (wallclock),UNKNOWN,0.0244229,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,Kissat-sc2020-sat,default,5000.01,timeout (wallclock),UNKNOWN,0.021327,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,Kissat-sc2020-unsat,default,5000.09,timeout (wallclock),UNKNOWN,0.0196371,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,MLCMDChronoBT-DL-Scavel,default,5000.02,timeout (wallclock),UNKNOWN,0.019435,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,Maple-LCM-Dist-alluip-trail,default,5000.06,timeout (wallclock),UNKNOWN,0.016631,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,LRB_VSIDS_2_init,5000.04,timeout (wallclock),UNKNOWN,0.022336,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,default_drup,5000.06,timeout (wallclock),UNKNOWN,0.0219859,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel01,default,5000.02,timeout (wallclock),UNKNOWN,0.0195929,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel02,default,5000.03,timeout (wallclock),UNKNOWN,0.0197831,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,MapleLCMDistChronoBT-DL-f2trc,default,5000.06,timeout (wallclock),UNKNOWN,0.0268441,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,MapleLCMDistChronoBT-DL-v3,default,5000.07,timeout (wallclock),UNKNOWN,0.018984,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,MapleLCMDistChronoBT-f2trc,default,5000.02,timeout (wallclock),UNKNOWN,0.022328,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,MapleLCMDistChronoBT-f2trc-s,default,5000.02,timeout (wallclock),UNKNOWN,0.0127259,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,Maple_CM+dist,default,5000.07,timeout (wallclock),UNKNOWN,0.0203461,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,Maple_CM+dist+sattime2s+-,default,5000.06,timeout (wallclock),UNKNOWN,0.0281219,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,Maple_CM+dist+simp2--,default,5000.04,timeout (wallclock),UNKNOWN,0.0230081,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,Maple_CMused+dist,default,5000.03,timeout (wallclock),UNKNOWN,0.026476,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,Maple_mix,default,5000.02,timeout (wallclock),UNKNOWN,0.0205179,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,Maple_simp,default,5000.07,timeout (wallclock),UNKNOWN,0.0162029,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,ParaFROST,default,5000.12,timeout (wallclock),UNKNOWN,0.021174,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,ParaFROST_CBT,default,5000.04,timeout (wallclock),UNKNOWN,0.0159349,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,PauSat,default,5000.03,timeout (wallclock),UNKNOWN,0.0227419,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,PauSat_noproof,default,5000.06,timeout (wallclock),UNKNOWN,0.0247489,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,Relaxed_LCMDCBDL,default,5000.02,timeout (wallclock),UNKNOWN,0.0429751,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,Relaxed_LCMDCBDL_newTech,default,5000.05,timeout (wallclock),UNKNOWN,0.0232581,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,SLIME,default,5000.05,timeout (wallclock),UNKNOWN,0.0211281,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,Top16-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.06,timeout (wallclock),UNKNOWN,0.013721,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,Top24-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.06,timeout (wallclock),UNKNOWN,0.022492,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,Top36-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.06,timeout (wallclock),UNKNOWN,0.0183071,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.01,timeout (wallclock),UNKNOWN,0.0235219,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,cadical-alluip,default,5000.01,timeout (wallclock),UNKNOWN,0.0224861,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,cadical-alluip-trail,default,5000.06,timeout (wallclock),UNKNOWN,0.024498,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,cadical-trail,default,5000.01,timeout (wallclock),UNKNOWN,0.02229,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,cryptominisat-ccnr,default,5000.1,timeout (wallclock),UNKNOWN,0.0261461,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,cryptominisat-ccnr-lsids,default,5000.07,timeout (wallclock),UNKNOWN,0.022584,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,cryptominisat-walksat,default,5000.05,timeout (wallclock),UNKNOWN,0.018685,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,exp_L_MLD_CBT_DL,default,5000.03,timeout (wallclock),UNKNOWN,0.0208179,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,exp_V_LGB_MLD_CBT_DL,default,5000.02,timeout (wallclock),UNKNOWN,0.0215631,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,exp_V_L_MLD_CBT_DL,default,5000.02,timeout (wallclock),UNKNOWN,0.0186091,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,exp_V_MLD_CBT_DL,default,5000.02,timeout (wallclock),UNKNOWN,0.0200081,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,glucose3.0,proofs,5000.07,timeout (wallclock),UNKNOWN,0.028523,TIMEOUT
sat/fermat-834855329100173267.cnf.bz2,upGlucose-3.0_PADC,default,5000.08,timeout (wallclock),UNKNOWN,0.0276619,TIMEOUT
sat/fermat-907547022132073.cnf.bz2,CaDiCaL-sc2020,default,1221.14,complete,SAT-VERIFIED,0.0267571,--
sat/fermat-907547022132073.cnf.bz2,DurianSat,default,579.969,complete,SAT-VERIFIED,0.022113,--
sat/fermat-907547022132073.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL,883.912,complete,SAT-VERIFIED,0.0245479,--
sat/fermat-907547022132073.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Exp,169.723,complete,SAT-VERIFIED,0.022307,--
sat/fermat-907547022132073.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Lin,1379.6,complete,SAT-VERIFIED,0.0234971,--
sat/fermat-907547022132073.cnf.bz2,ExMapleLCMDistChronoBT,PSIDS_DL,1667.17,complete,SAT-VERIFIED,0.0247291,--
sat/fermat-907547022132073.cnf.bz2,Kissat-sc2020-default,default,2408.29,complete,SAT-VERIFIED,0.0209631,--
sat/fermat-907547022132073.cnf.bz2,Kissat-sc2020-sat,default,1961.42,complete,SAT-VERIFIED,0.0245729,--
sat/fermat-907547022132073.cnf.bz2,Kissat-sc2020-unsat,default,1014.96,complete,SAT-VERIFIED,0.0200409,--
sat/fermat-907547022132073.cnf.bz2,MLCMDChronoBT-DL-Scavel,default,1467.37,complete,SAT-VERIFIED,0.017598,--
sat/fermat-907547022132073.cnf.bz2,Maple-LCM-Dist-alluip-trail,default,517.587,complete,SAT-VERIFIED,0.0238511,--
sat/fermat-907547022132073.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,LRB_VSIDS_2_init,1460.12,complete,SAT-VERIFIED,0.016606,--
sat/fermat-907547022132073.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,default_drup,226.186,complete,SAT-VERIFIED,0.017521,--
sat/fermat-907547022132073.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel01,default,226.732,complete,SAT-VERIFIED,0.0211801,--
